brand,product,review,sentiment_score,sentiment_label
Dell,Dell i3530-7728BLK-PUS,"I am very impressed with this laptop, at least based on my first impression. It's very lightweight, and seems to be performing quite well. I wish it had an ethernet port, but many laptops nowadays have omitted built-in wired networking. Highly recommended, overall!",0.25857142857142856,Positive
Dell,Dell i3530-7728BLK-PUS,"Nice computer. Easy to setup,great hard drive space. Very smooth to use.The only problem is it is in s mode which means all apps must be xownloaded from the windows store,but its an easy dix,you are able to opt out of s mode and that allows you to open apps from goodle or other aights. I really like this computer.",0.227,Positive
Dell,Dell i3530-7728BLK-PUS,"This is my second Dell Inspiron 15 laptop . I like the lightweight and HD touch display screen. I like that Microsoft keeps a back up 
I was able to back up from my old Dell Inspirion 15.6 laptop from it's hard drive to the new laptop very quickly with no technical problems. very fast to set up as well.",0.1138030303030303,Positive
Dell,Dell i3530-7728BLK-PUS,"Very pleased with the Dell Inspiron computer.
It is very easy to use.",0.6066666666666667,Positive
Dell,Dell i3530-7728BLK-PUS,It is all good very good speed apps come up fast and easy to work,0.5608333333333333,Positive
Dell,Dell i3530-7728BLK-PUS,"This computer is a nice one.... but I wish it had two USB plug in...I can always buy an external one. And it won't read my SD cards....so guess I have to buy something to connect to it to read those cards.  It has the plug.... but won't read.   Maybe I should have looked closer at it and bought a bigger one, but I didn't need a gaming computer",0.19999999999999998,Positive
Dell,Dell i3530-7728BLK-PUS,"Good computer for the money. Taking off 1 star due to Anker docking station not compatible with it. Pretty sure Dell wants you to buy their docking station and other peripherals. Being able to bundle your Dell computer with other peripherals was why I bought Dell before. Now they have their own chargers, docking stations, etc.",0.2638888888888889,Positive
Dell,Dell i3530-7728BLK-PUS,"Nice purchase with special offer, more memory, excellent sales rep, excellent help in transferring data by Geek Squad, recommended to friend who wondered where to buy a computer.  Knowing I can contact Geek Squad again with any issues...important to me.",0.6914285714285715,Positive
Dell,Dell i3530-7728BLK-PUS,"This laptop delivers everything that it is advertised to do. It enables me to do everything that I need to do both on it and in connection with the Internet, the touchscreen is a useful addition and the response speed is much appreciated.",0.25,Positive
Dell,Dell i3530-7728BLK-PUS,We were looking for a home laptop and this checked all of the boxes. We are not gamers so having space for that was not necessary. We have 1T memory and touchscreen is great. Highly recommend for home use.,0.32,Positive
Dell,Dell i3530-7728BLK-PUS,"Great deal! My sole complaint is sometimes certain keys will not type when pressed and I have to restart the machine, Hoping this bug is fixed with an update. Other than that, it was a great value!",0.2698979591836735,Positive
Dell,Dell i3530-7728BLK-PUS,"So far, it seems like a good device. It serves my needs and I am happy with it. This is the first laptop that I have owned so it took a little getting use to but I like that it has a touch screen as well as the ability to use a mouse.",0.3325,Positive
Dell,Dell i3530-7728BLK-PUS,"This is a great computer, although I wasn't surprised by that. This is the third inspiring 3500 serieslaptop I have had and its a very reliable machinefor the price.",0.31999999999999995,Positive
Dell,Dell i3530-7728BLK-PUS,Great computer for the cost.  High process power for this computer.  A little pricy but if you have a coupon/wait for a deal it can quickly turn into a steal.,0.27645833333333336,Positive
Dell,Dell i3530-7728BLK-PUS,"I needed a new laptop with Windows 11 as my old one was not upgradeable.  I don't game or do anything fancy, so this is everything that I need.  It runs all the 365 stuff and onedrive converted everything from my old computer.",-0.015909090909090914,Neutral
Dell,Dell i3530-7728BLK-PUS,The online purchase and store pickup process was seamless!  The laptop is functioning well and is just what we needed for our church.,0.125,Positive
Dell,Dell i3530-7728BLK-PUS,"Light to carry everywhere,  faster and easy to use.",0.4166666666666667,Positive
Dell,Dell i3530-7728BLK-PUS,I am pleased with my Dell Inspiron 15. It was relatively easy to setup. My only wish is that it would have a larger screen and keyboard for spreadsheet work.,0.23333333333333334,Positive
Dell,Dell i3530-7728BLK-PUS,I've had the Dell Inspiron 15 with Windows 10  that was expiring and got a newer model with Windows 11. Was easy to set up and runs great.,0.6166666666666667,Positive
Dell,Dell i3530-7728BLK-PUS,"Great laptop. If you are thinking about buying it, just stop thinking and go ahead and make the purchase.",0.8,Positive
Dell,Dell i3530-7728BLK-PUS,I am really enjoying my new Dell computer and HP printer. The technicians at the Geek Squad were able to transfer data from my old computer hard drive to my new one. Yay!,0.18585858585858583,Positive
Dell,Dell i3530-7728BLK-PUS,"Great...decent price and good quality.
Just right for our Chruch scriptures on the TV screen.",0.4928571428571428,Positive
Dell,Dell i3530-7728BLK-PUS,Lightweight laptop that works as expected. Need something fairly priced that ran windows 11. This fits the bill.,0.3,Positive
Dell,Dell i3530-7728BLK-PUS,It works perfectly and is perfect for my use. I love this laptop and I used for work.,0.8333333333333334,Positive
Dell,Dell i3530-7728BLK-PUS,I am enjoying the laptop.I spend hours on it.I love browsing through websites and listening to music.,0.5,Positive
Dell,Dell i3530-7728BLK-PUS,Was in urgent need for a new company Laptop for a training seminar. BestBuy had the best pricing and availability for what we needed.,0.5681818181818181,Positive
Dell,Dell i3530-7728BLK-PUS,"I got this with a great deal, its really powerful for what I'm using for.",0.55,Positive
Dell,Dell i3530-7728BLK-PUS,I’ve had this laptop about two weeks so far it’s been really good. Runs fast and no issues so far.,0.275,Positive
Dell,Dell i3530-7728BLK-PUS,"I really like it , nice color , works fast , I prefer a bigger screen",0.25,Positive
Dell,Dell i3530-7728BLK-PUS,"Fast and reliable,  so far working excellent. Computer brand good.",0.5,Positive
Dell,Dell i3530-7728BLK-PUS,Looks good works well for my home use and fits well in backpack,0.7,Positive
Dell,Dell i3530-7728BLK-PUS,Excellent purchase. Excellente product and excellent brand!!!,1.0,Positive
Dell,Dell i3530-7728BLK-PUS,I had a Dell for 7 years before purchasing this one. I love the touchscreen-and it’s a good solid laptop.,0.39999999999999997,Positive
Dell,Dell i3530-7728BLK-PUS,"So far, seems like a great computer. Love the touchscreen.",0.4666666666666666,Positive
Dell,Dell i3530-7728BLK-PUS,Love this laptop.  Easy to start up and meets all my needs,0.4666666666666667,Positive
Dell,Dell i3530-7728BLK-PUS,Performance was good and excellent and battery performance was also good,0.7999999999999999,Positive
Dell,Dell i3530-7728BLK-PUS,"Nice little and powerful system for the price, bought it for my wife to use",0.23749999999999996,Positive
Dell,Dell i3530-7728BLK-PUS,I always buy Dell laptops. This one is so fast and easy to use. Lightweight.,0.31666666666666665,Positive
Dell,Dell i3530-7728BLK-PUS,This is an excellent value in terms of speed and memory. Rated well also.,1.0,Positive
Dell,Dell i3530-7728BLK-PUS,"Install was easy. All works as it should, migrated apps easily. Wish it had additional USB",0.43333333333333335,Positive
Dell,Dell i3530-7728BLK-PUS,"Like the screen brightness and size, easy to navigate on the laptop and the battery life",0.43333333333333335,Positive
Dell,Dell i3530-7728BLK-PUS,Excelent product i recomend it. I’m very glad with the results. Thank you,0.65,Positive
Dell,Dell i3530-7728BLK-PUS,"Great! Superb! Excellent for extensive usage!
I would recommend this to all college students and gamers!",0.75,Positive
Dell,Dell i3530-7728BLK-PUS,Product is great! I love you using it! Great for the money,0.8083333333333332,Positive
Dell,Dell i3530-7728BLK-PUS,"I absolutely love this laptop, and Best Buy provided great customer service.",0.7666666666666666,Positive
Dell,Dell i3530-7728BLK-PUS,Fantastic Earbuds I Would Recommend Them To Anyone,0.4,Positive
Dell,Dell i3530-7728BLK-PUS,Works perfect with my docking station to allow me to work on 3 screens!  The only downside is the battery life.,0.5,Positive
Dell,Dell i3530-7728BLK-PUS,The page up down is really too small.  They will probably wear out first.,0.011111111111111106,Neutral
Dell,Dell i3530-7728BLK-PUS,Good Service - representative informative and accurate information,0.55,Positive
Dell,Dell i3530-7728BLK-PUS,Great price. Verry affordable  it is agreat product.,0.8,Positive
Dell,Dell i3530-7728BLK-PUS,Great value.. one of the best dell experiences I had so far. only problem is it runs a bit hot so no laps for this laptop,0.43000000000000005,Positive
Dell,Dell i3530-7728BLK-PUS,"So far, excellent device it is i must say. I am very happy with this device.",0.7000000000000001,Positive
Dell,Dell i3530-7728BLK-PUS,Great computer no problems yet I would recommend for any age group easy to use.,0.6166666666666667,Positive
Dell,Dell i3530-7728BLK-PUS,Package was delivered on time and in excellent condition.,1.0,Positive
Dell,Dell i3530-7728BLK-PUS,Need to return. The fan is making a clicking sound. Other than that seems to be working as needed but surprised that it has mechanical problems after a month of use.,0.125,Positive
Dell,Dell i3530-7728BLK-PUS,When i am not running programs the fan is really loud.,0.1,Neutral
Dell,Dell i3530-7728BLK-PUS,This computer had an operating system that wouldn’t let me complete the beginning computer set up procedures. The front desk associate discovered what the issue was and politely refunded my money.,0.1,Neutral
Dell,Dell i3530-7728BLK-PUS,We were oversold on this. We were oversold on this,0.0,Neutral
Dell,Dell i3535-A735BLK-PUS,"It is an economically accessible computer, with excellent storage capacity, the performance has left me surprised and the multitasking it achieves is not to mention.",0.36875,Positive
Dell,Dell i3535-A735BLK-PUS,"So far, so good. Very fast boot up, not a lot of blue wear, and run smooth. Decent sound for a laptop, and plenty of RAM for my needs.",0.28952380952380957,Positive
Dell,Dell i3535-A735BLK-PUS,I am very happy with my purchase. Performance is exactly as described..,0.625,Positive
Dell,Dell i3535-A735BLK-PUS,"Love it, didn’t realize my old one was so outdated and dlow",0.06666666666666664,Neutral
Dell,Dell i3535-A735BLK-PUS,"BUENA,RAPIDA CON 1 TERA DE ALAMACENAMIENTO Y PANTALLA TOUCH. EXCELENTE",0.0,Neutral
Dell,Dell i3535-A735BLK-PUS,"I really enjoy this computer. I appreciate the amount of memory and the full keyboard. The computer is so quick I can barely keep up which is a good thing. I use it a ton for work I bring home and for the planning I am doing for my family. My only qualm, which of course is personal and I know some don’t care, is the color. It is hard to not find a generic black, gray, or silver. But I am looking into a cover. Without me being so picky about the color I love the computer. The battery is great and I am pleased, the touch screen is a plus and I find myself enjoying that more than I thought.",0.2783333333333333,Positive
Dell,Dell i3535-A735BLK-PUS,"I really love this computer. I am learning more about each day. I had a little trouble hooking up the printer but the Geek Squad was able to do it in minutes. I will never be without the Geek Squad. I love the touch screen and the weight , much lighter than my last one. I have much more memory. It was a great choice for me.",0.31124999999999997,Positive
Dell,Dell i3535-A735BLK-PUS,"Very Happy with my purchase. It has great performance, high speed, touch screen is convenient and plenty of storage. Price was also lowest the I shopped. Best Buy is also the place to get good quality products at a competitive price.",0.732,Positive
Dell,Dell i3535-A735BLK-PUS,"Best purchase that ive done in awhile, the speed is faster than i thought, graphics looks amazing, the battery life is longer than expected, and to top it off ots touchscreen.",0.5,Positive
Dell,Dell i3535-A735BLK-PUS,This laptop is a great size and very fast. I use it for a very limited gaming and working from home. A lot of the other laptops that I looked at were more expensive and didn't have the same features.,0.12030612244897958,Positive
Dell,Dell i3535-A735BLK-PUS,"I am super pleased with this purchase.  This is my first time to use a touch screen laptop, and it does not disappoint!  It has great features, like the numbers pad. The speed is great, too!",0.5891666666666666,Positive
Dell,Dell i3535-A735BLK-PUS,"A very fast and efficient laptop. That response to command well and is very easy to setup. And easy to navigate. However, I wish it would come with chrome installed.",0.4188888888888889,Positive
Dell,Dell i3535-A735BLK-PUS,"I love this laptop! The touchscreen works perfectly and the computer runs fast, opens quickly and is easy to navigate! I would buy it again!!!",0.6316666666666666,Positive
Dell,Dell i3535-A735BLK-PUS,Needed new work computer and normally by HP and got this one on sale. Speed is great and screen size is perfect.,0.5215909090909091,Positive
Dell,Dell i3535-A735BLK-PUS,"I absolutely love this laptop. Great battery life, easy to set up , perfect for browsing and creativity",0.6833333333333333,Positive
Dell,Dell i3535-A735BLK-PUS,A gift for my daughter. She raves about the performance and speed. Perfect for college student.,1.0,Positive
Dell,Dell i3535-A735BLK-PUS,This laptop offers everything I need. Speed is much faster than my old laptop. Display is sharp and clear.,0.07500000000000001,Neutral
Dell,Dell i3535-A735BLK-PUS,"I have had the computer only for 1 month, so far no problems.  It is a nice computer, fast and lightweight.",0.22499999999999998,Positive
Dell,Dell i3535-A735BLK-PUS,"Enjoying the laptop.  Was upgrade from a Sony Vaio I got in maybe 2010?  Loud fan, I had AC Infinity air management on my desktop, so laptop fan does not cycle as much as it does when “docked” -vs- being a laptop.  Loud fan.  Loud.


Love 100% of everything else.  What I needed it to be.  My “PC” alongside my “MAC.”  Both on home network, both access same files, and borh operate separate A/V Home Theater/Computer Systems.  

Fantastic Laptop.  I love it.",0.26666666666666666,Positive
Dell,Dell i3535-A735BLK-PUS,I trust my Dell computer.  It is the perfect size and is easy to use.,0.7166666666666667,Positive
Dell,Dell i3535-A735BLK-PUS,Very light weight and fast. Dell is the only computer I will ever buy.,0.24,Positive
Dell,Dell i3535-A735BLK-PUS,"Works great, light weight, and easy to use. I would recommend",0.5444444444444445,Positive
Dell,Dell i3535-A735BLK-PUS,"Excellent specs for the price. The screen is large and bright and touchscreen is a plus. 16 GB of Ram, a 1TB SSD and an AMD Ryzen 7 for this price is great.",0.6785714285714286,Positive
Dell,Dell i3535-A735BLK-PUS,"So far so good. Its fast, light weight and im still learning about it",0.35,Positive
Dell,Dell i3535-A735BLK-PUS,"New computer. I love this computer. Never had a touch screen before, its amazing.  Easy to set up right out of the box. Also a great price. A lot of bang for your buck.  I would definitely recommend this computer.",0.39363017934446504,Positive
Dell,Dell i3535-A735BLK-PUS,"Great computer with smooth processor, at a great value price, needed it for my coding learning and it is perfect!",0.75,Positive
Dell,Dell i3535-A735BLK-PUS,"Perfect laptop for our teen daughter who is pursuing animation, art and design. We got her a drawpad that connects and the laptop has handeled everything smoothly. The touch screen is a bonus, and the battery life is average, but the storage and speed are great.",0.41,Positive
Dell,Dell i3535-A735BLK-PUS,"very easy to set up, computer did it all!
handled over fifty different screen with no problem
bought at Best buy a week before Mem. Day sale  in May cheaper than the sale price. 550.00
Great screen without glare.
picked up at store with no scratches, dents or marks. Very happy with laptop and with Best Buy's service and people.

only complaints, not enough plug-ins, but does have to very lastest ones, just not enough though.",0.47041666666666665,Positive
Dell,Dell i3535-A735BLK-PUS,Very good vakue for the proce it is fast and responsive. Easy to transfer previous laptop documents. Not bright enough for me but it is eaay to start up with just a fingerprint. My husband bought one then i bought one as well. Im on the laptop all day battery life is important to me and gave noticed it does drain rather quickly just from emails and reports.,0.21999999999999995,Positive
Dell,Dell i3535-A735BLK-PUS,Has done every3iv asked ofnit for work related stuff but can also stream with clear picture and play most games i play,0.19999999999999998,Positive
Dell,Dell i3535-A735BLK-PUS,"I recently upgraded to the Dell Inspiron 15.6″ Touch Screen Laptop, and it has truly exceeded my expectations. From the moment I powered it on, the sleek design and solid build quality made a great first impression. The laptop’s vibrant touch display is not only responsive but also delivers brilliant colors and sharp details, which makes everything, from streaming movies to creative projects, a joy to work with.",0.3291666666666667,Positive
Dell,Dell i3535-A735BLK-PUS,"Very good computer, I used as a personal computer and it works really great, good buy I recommend",0.6025,Positive
Dell,Dell i3535-A735BLK-PUS,Easy to use. Many features compared to my last computer. Love all the shortcuts. Well known brand. Best Buy had the best deal!  I couldn’t pass it up!  Thanks Best Buy!  Your sales are amazing!,0.5981481481481482,Positive
Dell,Dell i3535-A735BLK-PUS,Worked great out of the box. Did everything I expected of it.,0.35000000000000003,Positive
Dell,Dell i3535-A735BLK-PUS,Its speed is quite good and for the price paid it performs very well,0.44999999999999996,Positive
Dell,Dell i3535-A735BLK-PUS,This is my first lap top so i do not have anything to compare it with but is seems good and easy to use.. I like the size of the screen and the weight of the lap top. I have not used it much but i think i will really like using it.,0.39761904761904765,Positive
Dell,Dell i3535-A735BLK-PUS,"Enjoying it very much. Good speed, long battery life.",0.3833333333333333,Positive
Dell,Dell i3535-A735BLK-PUS,"The computer has worked well. I don't like that when you sleep it, the USB's stay powered up, but I think there may be a way to fix that.",0.0,Neutral
Dell,Dell i3535-A735BLK-PUS,Does what it's supposed to & just the right size .,0.2857142857142857,Positive
Dell,Dell i3535-A735BLK-PUS,Working fine.  Easy file transfers and fast.  Fast startup.,0.3125,Positive
Dell,Dell i3535-A735BLK-PUS,Works like a champ. Definitely recommend at least 16gb,-0.15,Negative
Dell,Dell i3535-A735BLK-PUS,Great buy for the money. This laptop is easy to use and carry around while the battery is long lasting. The keyboard is simple to use and I like having the a number keyboard. The sale person explained the advantages of this laptop very well. Prefect laptop for me.,0.23055555555555554,Positive
Dell,Dell i3535-A735BLK-PUS,"Very good, works efficiently for all of my needs. Price was reasonable.",0.5549999999999999,Positive
Dell,Dell i3535-A735BLK-PUS,"great laptop… if you’re looking for a budget laptop similar to a gaming laptop this is it. Definitely not a gaming laptop, but it works to play games very well specially on the Xbox game pass 10 out of 10 would recommend.",0.15952380952380954,Positive
Dell,Dell i3535-A735BLK-PUS,Cosmetic very nice. Its speed. My friend offer me. Thank my friend,0.78,Positive
Dell,Dell i3535-A735BLK-PUS,"So far fairly happy with the new computer.  Need more time using it to be truly sure. It is fast and lite.  Getting used to the new position of the touch pad to keyboard ratio. I didn't want a touch screen but that's all they had in this make. It is convenient and a bit annoying when you inadvertently touch it. It was easy to set up, and I'm not unhappy with the purchase.",0.23060606060606056,Positive
Dell,Dell i3535-A735BLK-PUS,"My original plan was to purchase another HP laptop that didn't allow me to upgrade to Windows 11. 
 After talking with BB sales rep., settled on the Dell with more storage and same Labor Day sales price.",0.2916666666666667,Positive
Dell,Dell i3535-A735BLK-PUS,"Since the hardware on my old PC is not compatible with Windows 11, I purchased this to replace it.  Features missing that are on my other PC

The camera is not capable of Windows Hello Facial recognition.
No fingerprint reader.
No lighted keyboard, Helpful if the PC is used in the bedroom.
The one-year Dell Service does not include in-home service.",-0.065,Neutral
Dell,Dell i3535-A735BLK-PUS,"This is my 2nd time purchasing a Dell. In my own words. The specs on the Dell are great. It is a durable laptop and just enoigh for what I do. I explained what I need and looking for. The gentleman who helped me at Best Buy SFO, was helpful and informative.",0.6,Positive
Dell,Dell i3535-A735BLK-PUS,"I needed an affordable laptop to replace an aging laptop that was beyond its years. You really can't go wrong with this laptop for the price. It performs really well, much better than I actually anticipated. I cannot comment on battery life since this stays plugged in, but so far I really like this laptop.",0.08333333333333333,Neutral
Dell,Dell i3535-A735BLK-PUS,"This laptop was a big move forward for my wife who has been using an old desktop PC for a decade or so. It works well on our wireless wifi network, We are happy with our purchase as of now.",0.3,Positive
Dell,Dell i3535-A735BLK-PUS,The laptop has been great. Both my wife and I use it for work from home things. It has performed beautifully./,0.8,Positive
Dell,Dell i3535-A735BLK-PUS,"We bought this to replace a really old laptop and we're so pleased. It's fast, lightweight and has plenty of storage. Price was good and the woman who helped me in store made the transaction quick and easy.",0.37777777777777777,Positive
Dell,Dell i3535-A735BLK-PUS,"I am mainly using this laptop for school but everything looks great to me. I got it at a discount and it helped since my budget is tight. If you are looking for a good laptop for college, then this one can be a good choice!",0.4726190476190476,Positive
Dell,Dell i3535-A735BLK-PUS,"My daughter loves all the new features of the Dell laptop. She previously own a Dell laptop and decided to replace it with this new model. The Touchscreen, more memory and SSD Drive are great improvements.",0.43454545454545457,Positive
Dell,Dell i3535-A735BLK-PUS,Great computer to take to college. It is relatively light and has good battery capacity.,0.6333333333333334,Positive
Dell,Dell i3535-A735BLK-PUS,"After a “problem” with my computer I bought this new one which is very similar in most ways to the previous one.
I’m getting accustomed to the new one but, so far, I am very pleased.",0.1937229437229437,Positive
Dell,Dell i3535-A735BLK-PUS,"Gift for my cousin , he loved it - it meets all his college requirement.",0.7,Positive
Dell,Dell i3535-A735BLK-PUS,"Nice computer for the price, but I wish the keyboard was backlit.  Also don't like that the computer is running bitlocker, which makes it difficult to reformat hard drive for a clean install.  I do like that there is minimal bloatware pre-installed",0.014999999999999996,Neutral
Dell,Dell i3535-A735BLK-PUS,It is perfect for my needs.  It accepted all my cloud stuff.  I didn't have to remember all my passwords.  I just can't seem to install the 360 software I purchased. It keeps saying I already have it.,1.0,Positive
Dell,Dell i3535-A735BLK-PUS,"So far so Great!  Kick butt laptop for the price, and I mean it!",0.23645833333333335,Positive
Dell,Dell i3535-A735BLK-PUS,"Great replacement for 4yr old computer. It is better in all areas. According to my daughter, an Apple user, not so good in some. I am a  loyal Dell user, so who knows.",0.48666666666666664,Positive
Dell,Dell i3535-A735BLK-PUS,"Super fast service and very knowledgeable.
We were in and out.",0.24444444444444446,Positive
Dell,Dell i3535-A735BLK-PUS,"The computer works great. I am a little disappointed in the keyboard, not being typical due to the numbers pad. I keep hitting the wrong keys.",-0.1548611111111111,Negative
Dell,Dell i3535-A735BLK-PUS,I love my new Inspiron 15.6. It’s easy to use. The touch screen makes it very easy for someone who is dyslexic like I am.,0.4082575757575758,Positive
Dell,Dell i3535-A735BLK-PUS,The Dell Inspiron 15.6 Touch Screen Laptop was designed for users who require easily-accessed and updated apps and programs. It is completely “user friendly”.,0.2375,Positive
Dell,Dell i3535-A735BLK-PUS,"It’s a great laptop. However; it seems like the cursor disappears, and it’s harder to find it and control it, and I thought the speed would be more than what it is.",0.4000000000000001,Positive
Dell,Dell i3535-A735BLK-PUS,"Currently, satisfied with this laptop. Customer service experience at time of in store purchase was great.",0.65,Positive
Dell,Dell i3535-A735BLK-PUS,"So far so good, still learning ••••••••••••••••••••••",0.39999999999999997,Positive
Dell,Dell i3535-A735BLK-PUS,"Purchased for my daughter. She is happy with the purchase. Beyond that, there’s nothing else that I could add to this review.",0.8,Positive
Dell,Dell i3535-A735BLK-PUS,"Have not used yet, Not happy with Windows Home S Mode",-0.4,Negative
Dell,Dell i3535-A735BLK-PUS,Super fast and suitable for all my computing needs.,0.36111111111111116,Positive
Dell,Dell i3535-A735BLK-PUS,"No issues setting it up. Took it off of S mode due to some software that's not in the windows store, but overall working as expected. No issues",-0.075,Neutral
Dell,Dell i3535-A735BLK-PUS,Great computer. Ive been looking for a good laptop and thus is exactly what I needed.,0.5833333333333334,Positive
Dell,Dell i3535-A735BLK-PUS,I'm really enjoying this laptop great speed and plenty of storage. At a great price.,0.7000000000000001,Positive
Dell,Dell i3535-A735BLK-PUS,We had one of the best experiences purchasing this computer. My wife is using it for teaching and loves it!,1.0,Positive
Dell,Dell i3535-A735BLK-PUS,"This is a very nice computer. I’m certain I am not using it to its fullest capabilities. However, one thing I have noticed that is a nuisance is the pad is ultra sensitive. Perhaps there’s a setting for this?",0.3647619047619048,Positive
Dell,Dell i3535-A735BLK-PUS,Perfect size includes Windows and a decent warranty I like the feel of the keys and setup was very easy and the price was great,0.6325000000000001,Positive
Dell,Dell i3535-A735BLK-PUS,The customer service was excellent! And the laptop is perfect! Thanks!,0.75,Positive
Dell,Dell i3535-A735BLK-PUS,"Very light, yet very powerful.  Great value for an excellent computer",0.6775,Positive
Dell,Dell i3535-A735BLK-PUS,"Keyboard feels cheap, and the dedicated VRAM is awful, but if all you need is a functional laptop for standard use, it works great.",0.05000000000000002,Neutral
Dell,Dell i3535-A735BLK-PUS,Great product easy to use works very well great help on selection,0.5583333333333333,Positive
Dell,Dell i3535-A735BLK-PUS,So far working well.  Fan comes on at times but Geek Squad checked and it's fine.  A good inexpensive laptop.  Very comfortable to use.,0.4341666666666667,Positive
Dell,Dell i3535-A735BLK-PUS,"Easy to set up, love all the special features, and fits in the case that I purchased for it very comfortably",0.45261904761904764,Positive
Dell,Dell i3535-A735BLK-PUS,I have been working with Dell laptops for over 14 years. I never had any issues with any of the systems I've used. It has everything I need.,0.0,Neutral
Dell,Dell i3535-A735BLK-PUS,"This is a very nice laptop for less than $1000.  Fast, plenty of storage space, and good battery life.",0.37833333333333335,Positive
Dell,Dell i3535-A735BLK-PUS,This is a great laptop and the price was very reasonable. The salesman was very knowledgeable.,0.42,Positive
Dell,Dell i3535-A735BLK-PUS,The size I was looking for with lots of memory. Responds rapidly to commands with a bright screen,0.7000000000000001,Positive
Dell,Dell i3535-A735BLK-PUS,"So far great performance, and at a great price point!",0.6333333333333333,Positive
Dell,Dell i3535-A735BLK-PUS,This Dell is fast with a finger friendly keyboard. I'll never come close to filling the 1TB SSD.,0.2875,Positive
Dell,Dell i3535-A735BLK-PUS,Very good notebook was a great Buy opportunity in my visit New York city,0.6154545454545454,Positive
Dell,Dell i3535-A735BLK-PUS,"This laptop will be of service to me for many years. Excellent performance, large capacity and ease of use.",0.5714285714285714,Positive
Dell,Dell i3535-A735BLK-PUS,Ease of setup and use.  Stays charged for long time,-0.05,Neutral
Dell,Dell i3535-A735BLK-PUS,Very easy to set up. Quick. Smooth keys. Perfect screen size. I like having on/off on keyboard,0.5741666666666667,Positive
Dell,Dell i3535-A735BLK-PUS,"It's a great computer, hopefully great for school, I'm starting this fall and I hope it works well",0.5333333333333333,Positive
Dell,Dell i3535-A735BLK-PUS,My experience was wonderful! From purchase to the geek squad setting up my pc. BEST BUY is always the best choice!,1.0,Positive
